round,arm_pulled,reward,cum_reward,regret
222,20,17,4634,7.4112903225804985
223,20,14,4648,14.318548387096598
224,20,14,4662,21.225806451612698
225,20,26,4688,16.133064516128798
226,20,24,4712,13.040322580644897
227,20,20,4732,13.947580645160997
228,20,19,4751,15.854838709677097
229,20,15,4766,21.762096774193196
230,20,15,4781,27.669354838709296
231,20,29,4810,19.576612903225396
232,20,23,4833,17.483870967741495
233,20,21,4854,17.391129032257595
234,20,18,4872,20.298387096773695
235,20,19,4891,22.205645161289794
236,20,23,4914,20.112903225805894
237,20,17,4931,24.020161290321994
238,20,26,4957,18.927419354838094
239,20,17,4974,22.834677419354193
240,20,18,4992,25.741935483871202
241,20,26,5018,20.649193548387302
242,20,15,5033,26.556451612903402
243,20,20,5053,27.4637096774195
244,20,26,5079,22.3709677419356
245,20,23,5102,20.2782258064517
246,20,24,5126,17.1854838709678
247,20,16,5142,22.0927419354839
248,20,20,5162,23.0
249,20,15,5177,28.9072580645161
250,20,22,5199,27.8145161290322
251,20,20,5219,28.7217741935483
252,20,22,5241,27.6290322580644
253,20,15,5256,33.5362903225805
254,20,21,5277,33.4435483870966
255,20,20,5297,34.3508064516127
256,20,14,5311,41.2580645161288
257,20,14,5325,48.1653225806449
258,20,23,5348,46.072580645161
259,20,24,5372,42.9798387096771
260,20,23,5395,40.887096774193196
261,20,21,5416,40.794354838709296
262,20,19,5435,42.701612903225396
263,20,22,5457,41.608870967741495
264,20,20,5477,42.516129032257595
265,20,19,5496,44.423387096773695
266,20,29,5525,36.330645161289794
267,20,18,5543,39.237903225805894
268,20,18,5561,42.145161290321994
269,20,18,5579,45.052419354838094
270,20,24,5603,41.95967741935419
271,20,16,5619,46.86693548387029
272,20,17,5636,50.77419354838639
273,20,17,5653,54.6814516129034
274,20,19,5672,56.5887096774195
275,20,23,5695,54.4959677419356
276,20,20,5715,55.4032258064517
277,20,24,5739,52.3104838709678
278,20,25,5764,48.2177419354839
279,20,21,5785,48.125
280,20,20,5805,49.0322580645161
281,20,16,5821,53.9395161290322
282,20,26,5847,48.8467741935483
283,20,20,5867,49.7540322580644
284,20,18,5885,52.6612903225805
285,20,29,5914,44.5685483870966
286,20,22,5936,43.4758064516127
287,20,16,5952,48.3830645161288
288,20,24,5976,45.2903225806449
289,20,18,5994,48.197580645161
290,20,25,6019,44.1048387096771
291,20,17,6036,48.012096774193196
292,20,22,6058,46.919354838709296
293,20,16,6074,51.826612903225396
294,20,19,6093,53.733870967741495
295,20,25,6118,49.641129032257595
296,20,24,6142,46.548387096773695
297,20,17,6159,50.455645161289794
298,20,25,6184,46.362903225805894
299,20,17,6201,50.270161290321994
300,20,26,6227,45.177419354838094
301,20,11,6238,55.08467741935419
302,20,23,6261,52.99193548387029
