round,arm_pulled,reward,cum_reward,regret
85,13,32,1735,232.247311827957
86,13,22,1757,233.39139784946246
87,13,22,1779,234.5354838709677
88,13,22,1801,235.67956989247318
89,13,29,1830,229.82365591397866
90,13,31,1861,221.9677419354839
91,13,29,1890,216.11182795698915
92,13,24,1914,215.25591397849485
93,13,20,1934,218.4000000000001
94,13,23,1957,218.54408602150534
95,13,20,1977,221.68817204301058
96,13,16,1993,228.83225806451628
97,13,27,2020,224.97634408602153
98,13,18,2038,230.12043010752677
99,13,26,2064,227.26451612903247
100,13,23,2087,227.40860215053772
101,13,25,2112,225.55268817204296
102,13,25,2137,223.6967741935482
103,13,22,2159,224.8408602150539
104,13,25,2184,222.98494623655915
105,13,27,2211,219.1290322580644
106,13,21,2232,221.2731182795701
107,13,23,2255,221.41720430107534
108,13,29,2284,215.5612903225806
109,13,21,2305,217.7053763440863
110,13,19,2324,221.84946236559153
111,13,23,2347,221.99354838709678
112,13,23,2370,222.13763440860203
113,13,26,2396,219.28172043010773
114,13,26,2422,216.42580645161297
115,13,16,2438,223.56989247311822
116,13,22,2460,224.71397849462392
117,13,22,2482,225.85806451612916
118,13,20,2502,229.0021505376344
119,13,23,2525,229.14623655913965
120,13,19,2544,233.29032258064535
121,13,19,2563,237.4344086021506
122,13,26,2589,234.57849462365584
123,13,23,2612,234.72258064516154
124,13,21,2633,236.8666666666668
125,13,25,2658,235.01075268817203
126,13,16,2674,242.15483870967728
127,13,22,2696,243.29892473118298
128,13,19,2715,247.44301075268822
129,13,16,2731,254.58709677419347
130,13,21,2752,256.73118279569917
131,13,20,2772,259.8752688172044
132,13,20,2792,263.01935483870966
133,13,27,2819,259.1634408602149
134,13,29,2848,253.3075268817206
135,13,31,2879,245.45161290322585
136,13,22,2901,246.5956989247311
137,13,21,2922,248.7397849462368
138,13,32,2954,239.88387096774204
139,13,20,2974,243.0279569892473
140,13,26,3000,240.17204301075253
141,13,22,3022,241.31612903225823
142,13,26,3048,238.46021505376348
143,13,23,3071,238.60430107526872
144,13,16,3087,245.74838709677442
145,13,25,3112,243.89247311827967
146,13,25,3137,242.0365591397849
147,13,29,3166,236.18064516129016
148,13,26,3192,233.32473118279586
149,13,27,3219,229.4688172043011
150,13,26,3245,226.61290322580635
151,13,20,3265,229.75698924731205
152,13,25,3290,227.9010752688173
153,13,29,3319,222.04516129032254
154,13,23,3342,222.18924731182824
155,13,27,3369,218.33333333333348
156,13,26,3395,215.47741935483873
157,13,28,3423,210.62150537634398
158,13,19,3442,214.76559139784968
159,13,24,3466,213.90967741935492
160,13,30,3496,207.05376344086017
161,13,26,3522,204.19784946236587
162,13,29,3551,198.3419354838711
163,13,26,3577,195.48602150537636
164,13,20,3597,198.6301075268816
165,13,28,3625,193.7741935483873
166,13,23,3648,193.91827956989255
167,13,24,3672,193.0623655913978
168,13,27,3699,189.2064516129035
169,13,18,3717,194.35053763440874
170,13,16,3733,201.49462365591398
171,13,15,3748,209.63870967741923
172,13,30,3778,202.78279569892493
173,13,17,3795,208.92688172043017
174,13,22,3817,210.07096774193542
175,13,22,3839,211.21505376344112
176,13,27,3866,207.35913978494636
177,13,19,3885,211.50322580645206
178,13,21,3906,213.6473118279573
179,13,33,3939,203.79139784946256
180,13,17,3956,209.9354838709678
181,13,30,3986,203.07956989247305
182,13,26,4012,200.2236559139783
183,13,27,4039,196.36774193548354
184,13,28,4067,191.5118279569897
185,13,19,4086,195.65591397849494
186,13,21,4107,197.80000000000018
187,13,21,4128,199.94408602150543
188,13,27,4155,196.08817204301067
189,13,21,4176,198.23225806451592
190,13,22,4198,199.37634408602116
191,13,24,4222,198.52043010752732
192,13,25,4247,196.66451612903256
193,13,23,4270,196.8086021505378
194,13,24,4294,195.95268817204305
195,13,29,4323,190.0967741935483
196,13,21,4344,192.24086021505354
197,13,24,4368,191.3849462365588
198,13,17,4385,197.52903225806494
199,13,22,4407,198.6731182795702
200,13,31,4438,190.81720430107544
201,13,31,4469,182.96129032258068
202,13,24,4493,182.10537634408593
203,13,27,4520,178.24946236559117
204,13,19,4539,182.39354838709642
205,13,18,4557,187.53763440860257
206,13,20,4577,190.68172043010782
207,13,26,4603,187.82580645161306
208,13,21,4624,189.9698924731183
209,13,23,4647,190.11397849462355
210,13,22,4669,191.2580645161288
211,13,28,4697,186.40215053763404
212,13,30,4727,179.5462365591402
213,13,28,4755,174.69032258064544
214,13,27,4782,170.8344086021507
215,13,21,4803,172.97849462365593
216,13,26,4829,170.12258064516118
217,13,24,4853,169.26666666666642
218,13,16,4869,176.41075268817258
219,13,30,4899,169.55483870967782
220,13,29,4928,163.69892473118307
221,13,21,4949,165.84301075268831
222,13,22,4971,166.98709677419356
223,13,24,4995,166.1311827956988
224,13,21,5016,168.27526881720405
225,13,25,5041,166.4193548387102
226,13,26,5067,163.56344086021545
227,13,25,5092,161.7075268817207
228,13,22,5114,162.85161290322594
229,13,31,5145,154.9956989247312
230,13,24,5169,154.13978494623643
231,13,23,5192,154.28387096774168
232,13,25,5217,152.42795698924783
233,13,19,5236,156.57204301075308
234,13,16,5252,163.71612903225832
235,13,20,5272,166.86021505376357
236,13,28,5300,162.0043010752688
237,13,27,5327,158.14838709677406
238,13,24,5351,157.2924731182793
239,13,21,5372,159.43655913978546
240,13,22,5394,160.5806451612907
241,13,16,5410,167.72473118279595
242,13,26,5436,164.8688172043012
243,13,15,5451,173.01290322580644
244,13,26,5477,170.15698924731169
245,13,21,5498,172.30107526881693
246,13,19,5517,176.44516129032309
247,13,36,5553,163.58924731182833
248,13,27,5580,159.73333333333358
249,13,15,5595,167.87741935483882
