round,arm_pulled,reward,cum_reward,regret
800,21,34,15610,4036.416382252559
801,21,25,15635,4035.974402730375
802,21,29,15664,4031.532423208191
803,21,18,15682,4038.0904436860073
804,21,21,15703,4041.6484641638235
805,21,32,15735,4034.206484641636
806,21,18,15753,4040.764505119452
807,21,22,15775,4043.3225255972684
808,21,27,15802,4040.8805460750846
809,21,27,15829,4038.4385665529007
810,21,26,15855,4036.996587030717
811,21,21,15876,4040.554607508533
812,21,27,15903,4038.1126279863493
813,21,30,15933,4032.670648464162
814,21,26,15959,4031.228668941978
815,21,27,15986,4028.786689419794
816,21,30,16016,4023.3447098976103
817,21,24,16040,4023.9027303754265
818,21,23,16063,4025.4607508532426
819,21,30,16093,4020.018771331059
820,21,28,16121,4016.5767918088713
821,21,21,16142,4020.1348122866875
822,21,23,16165,4021.6928327645037
823,21,28,16193,4018.25085324232
824,21,21,16214,4021.808873720136
825,21,27,16241,4019.366894197952
826,21,29,16270,4014.9249146757684
827,21,22,16292,4017.4829351535845
828,21,35,16327,4007.040955631397
829,21,22,16349,4009.5989761092133
830,21,22,16371,4012.1569965870294
831,21,27,16398,4009.7150170648456
832,21,32,16430,4002.2730375426618
833,21,23,16453,4003.831058020478
834,21,27,16480,4001.389078498294
835,21,20,16500,4005.9470989761103
836,21,25,16525,4005.505119453923
837,21,22,16547,4008.063139931739
838,21,24,16571,4008.621160409555
839,21,26,16597,4007.1791808873713
840,21,21,16618,4010.7372013651875
841,21,23,16641,4012.2952218430037
842,21,31,16672,4005.85324232082
843,21,18,16690,4012.411262798636
844,21,18,16708,4018.9692832764486
845,21,23,16731,4020.5273037542647
846,21,33,16764,4012.085324232081
847,21,20,16784,4016.643344709897
848,21,33,16817,4008.2013651877132
849,21,26,16843,4006.7593856655294
850,21,30,16873,4001.3174061433456
851,21,26,16899,3999.875426621158
852,21,22,16921,4002.4334470989743
853,21,21,16942,4005.9914675767905
854,21,33,16975,3997.5494880546066
855,21,26,17001,3996.107508532423
856,21,24,17025,3996.665529010239
857,21,22,17047,3999.223549488055
858,21,25,17072,3998.7815699658713
859,21,21,17093,4002.339590443684
860,21,22,17115,4004.8976109215
861,21,19,17134,4010.455631399316
862,21,18,17152,4017.0136518771324
863,21,31,17183,4010.5716723549485
864,21,20,17203,4015.1296928327647
865,21,30,17233,4009.687713310581
866,21,22,17255,4012.245733788397
867,21,34,17289,4002.8037542662096
868,21,20,17309,4007.3617747440258
869,21,22,17331,4009.919795221842
870,21,19,17350,4015.477815699658
871,21,18,17368,4022.0358361774743
872,21,22,17390,4024.5938566552904
873,21,30,17420,4019.1518771331066
874,21,21,17441,4022.709897610919
875,21,22,17463,4025.2679180887353
876,21,26,17489,4023.8259385665515
877,21,25,17514,4023.3839590443677
878,21,25,17539,4022.941979522184
879,21,31,17570,4016.5
880,21,18,17588,4023.058020477816
881,21,24,17612,4023.6160409556323
882,21,27,17639,4021.174061433445
883,21,29,17668,4016.732081911261
884,21,23,17691,4018.290102389077
885,21,20,17711,4022.8481228668934
886,21,23,17734,4024.4061433447096
887,21,26,17760,4022.9641638225257
888,21,27,17787,4020.522184300342
889,21,22,17809,4023.080204778158
890,21,20,17829,4027.6382252559706
891,21,29,17858,4023.196245733787
892,21,31,17889,4016.754266211603
893,21,21,17910,4020.312286689419
894,21,24,17934,4020.8703071672353
895,21,20,17954,4025.4283276450515
896,21,23,17977,4026.9863481228676
897,21,23,18000,4028.54436860068
898,21,23,18023,4030.1023890784963
899,21,14,18037,4040.6604095563125
900,21,27,18064,4038.2184300341287
901,21,24,18088,4038.776450511945
902,21,24,18112,4039.334470989761
903,21,22,18134,4041.892491467577
904,21,31,18165,4035.4505119453934
905,21,20,18185,4040.008532423206
906,21,25,18210,4039.566552901022
907,21,28,18238,4036.1245733788382
908,21,25,18263,4035.6825938566544
909,21,30,18293,4030.2406143344706
910,21,17,18310,4037.7986348122868
911,21,24,18334,4038.356655290103
912,21,31,18365,4031.914675767919
913,21,25,18390,4031.4726962457316
914,21,28,18418,4028.030716723548
915,21,28,18446,4024.588737201364
916,21,25,18471,4024.14675767918
917,21,25,18496,4023.7047781569963
918,21,16,18512,4032.2627986348125
919,21,21,18533,4035.8208191126287
920,21,22,18555,4038.378839590445
921,21,15,18570,4047.9368600682574
922,21,20,18590,4052.4948805460735
923,21,23,18613,4054.0529010238897
924,21,28,18641,4050.610921501706
925,21,22,18663,4053.168941979522
926,21,21,18684,4056.7269624573382
927,21,22,18706,4059.2849829351544
928,21,23,18729,4060.843003412967
929,21,23,18752,4062.401023890783
930,21,27,18779,4059.9590443685993
931,21,29,18808,4055.5170648464155
932,21,31,18839,4049.0750853242316
933,21,20,18859,4053.633105802048
934,21,35,18894,4043.191126279864
935,21,18,18912,4049.74914675768
936,21,18,18930,4056.3071672354927
937,21,30,18960,4050.865187713309
938,21,33,18993,4042.423208191125
939,21,19,19012,4047.981228668941
940,21,25,19037,4047.5392491467574
941,21,24,19061,4048.0972696245735
942,21,25,19086,4047.6552901023897
943,21,22,19108,4050.213310580206
944,21,31,19139,4043.7713310580184
945,21,21,19160,4047.3293515358346
946,21,23,19183,4048.8873720136507
947,21,23,19206,4050.445392491467
948,21,21,19227,4054.003412969283
949,21,25,19252,4053.5614334470993
950,21,21,19273,4057.1194539249154
951,21,24,19297,4057.677474402728
952,21,31,19328,4051.235494880544
953,21,29,19357,4046.7935153583603
954,21,29,19386,4042.3515358361765
955,21,25,19411,4041.9095563139927
956,21,24,19435,4042.467576791809
957,21,18,19453,4049.025597269625
958,21,21,19474,4052.583617747441
959,21,22,19496,4055.1416382252537
960,21,34,19530,4045.69965870307
961,21,21,19551,4049.257679180886
962,21,27,19578,4046.815699658702
963,21,30,19608,4041.3737201365184
964,21,20,19628,4045.9317406143346
965,21,22,19650,4048.4897610921507
966,21,26,19676,4047.047781569967
967,21,35,19711,4036.6058020477794
968,21,24,19735,4037.1638225255956
969,21,15,19750,4046.721843003412
970,21,25,19775,4046.279863481228
971,21,18,19793,4052.837883959044
972,21,30,19823,4047.3959044368603
973,21,29,19852,4042.9539249146765
974,21,32,19884,4035.511945392489
975,21,22,19906,4038.069965870305
976,21,30,19936,4032.6279863481213
977,21,18,19954,4039.1860068259375
978,21,25,19979,4038.7440273037537
979,21,27,20006,4036.30204778157
980,21,26,20032,4034.860068259386
981,21,30,20062,4029.418088737202
982,21,20,20082,4033.9761092150147
983,21,22,20104,4036.534129692831
984,21,23,20127,4038.092150170647
985,21,26,20153,4036.6501706484632
986,21,25,20178,4036.2081911262794
987,21,29,20207,4031.7662116040956
988,21,27,20234,4029.3242320819118
989,21,20,20254,4033.882252559728
990,21,28,20282,4030.4402730375405
991,21,19,20301,4035.9982935153566
992,21,22,20323,4038.556313993173
993,21,18,20341,4045.114334470989
994,21,20,20361,4049.672354948805
995,21,19,20380,4055.2303754266213
996,21,22,20402,4057.7883959044375
997,21,22,20424,4060.3464163822537
998,21,25,20449,4059.904436860066
999,21,16,20465,4068.4624573378824
1000,21,23,20488,4070.0204778156985
