round,arm_pulled,reward,cum_reward,regret
541,13,27,9263,3242.7781569965864
542,13,24,9287,3241.894197952217
543,13,18,9305,3247.0102389078493
544,13,24,9329,3246.12627986348
545,13,28,9357,3241.242320819112
546,13,26,9383,3238.3583617747427
547,13,23,9406,3238.474402730375
548,13,25,9431,3236.5904436860055
549,13,20,9451,3239.706484641638
550,13,17,9468,3245.8225255972684
551,13,25,9493,3243.9385665529007
552,13,24,9517,3243.0546075085313
553,13,23,9540,3243.1706484641636
554,13,25,9565,3241.286689419794
555,13,24,9589,3240.4027303754265
556,13,32,9621,3231.518771331057
557,13,21,9642,3233.6348122866893
558,13,27,9669,3229.75085324232
559,13,28,9697,3224.866894197952
560,13,22,9719,3225.9829351535827
561,13,25,9744,3224.098976109215
562,13,19,9763,3228.2150170648456
563,13,22,9785,3229.331058020478
564,13,22,9807,3230.4470989761085
565,13,20,9827,3233.563139931739
566,13,26,9853,3230.6791808873713
567,13,23,9876,3230.795221843002
568,13,18,9894,3235.911262798634
569,13,23,9917,3236.0273037542647
570,13,20,9937,3239.143344709897
571,13,30,9967,3232.2593856655276
572,13,24,9991,3231.37542662116
573,13,20,10011,3234.4914675767905
574,13,27,10038,3230.607508532423
575,13,23,10061,3230.7235494880533
576,13,27,10088,3226.8395904436857
577,13,18,10106,3231.955631399316
578,13,25,10131,3230.0716723549485
579,13,21,10152,3232.187713310579
580,13,24,10176,3231.3037542662114
581,13,21,10197,3233.419795221842
582,13,26,10223,3230.5358361774743
583,13,14,10237,3239.651877133105
584,13,23,10260,3239.767918088737
585,13,15,10275,3247.8839590443677
586,13,26,10301,3245.0
587,13,21,10322,3247.1160409556305
588,13,20,10342,3250.232081911263
589,13,30,10372,3243.3481228668934
590,13,21,10393,3245.464163822524
591,13,23,10416,3245.5802047781563
592,13,24,10440,3244.696245733787
593,13,19,10459,3248.812286689419
594,13,28,10487,3243.9283276450496
595,13,27,10514,3240.044368600682
596,13,20,10534,3243.1604095563125
597,13,20,10554,3246.276450511945
598,13,21,10575,3248.3924914675754
599,13,24,10599,3247.5085324232077
600,13,17,10616,3253.6245733788382
601,13,20,10636,3256.7406143344706
602,13,14,10650,3265.856655290101
603,13,18,10668,3270.9726962457335
604,13,22,10690,3272.088737201364
605,13,17,10707,3278.2047781569963
606,13,26,10733,3275.320819112627
607,13,30,10763,3268.436860068259
608,13,22,10785,3269.5529010238897
609,13,20,10805,3272.668941979522
610,13,26,10831,3269.7849829351526
611,13,24,10855,3268.901023890785
612,13,18,10873,3274.0170648464155
613,13,28,10901,3269.133105802048
614,13,22,10923,3270.2491467576783
615,13,28,10951,3265.365187713309
616,13,22,10973,3266.481228668941
617,13,20,10993,3269.5972696245717
618,13,27,11020,3265.713310580204
619,13,24,11044,3264.8293515358346
620,13,19,11063,3268.945392491467
621,13,27,11090,3265.0614334470974
622,13,22,11112,3266.17747440273
623,13,18,11130,3271.2935153583603
624,13,21,11151,3273.4095563139927
625,13,17,11168,3279.525597269623
626,13,28,11196,3274.6416382252555
627,13,22,11218,3275.757679180886
628,13,24,11242,3274.8737201365184
629,13,21,11263,3276.989761092149
630,13,18,11281,3282.1058020477813
631,13,25,11306,3280.221843003412
632,13,19,11325,3284.337883959044
633,13,22,11347,3285.4539249146746
634,13,32,11379,3276.569965870307
635,13,25,11404,3274.6860068259375
636,13,26,11430,3271.80204778157
637,13,23,11453,3271.9180887372004
638,13,24,11477,3271.0341296928327
639,13,25,11502,3269.1501706484632
640,13,23,11525,3269.2662116040956
641,13,23,11548,3269.382252559726
642,13,22,11570,3270.4982935153566
643,13,20,11590,3273.614334470989
644,13,25,11615,3271.7303754266195
645,13,21,11636,3273.846416382252
646,13,24,11660,3272.9624573378824
647,13,20,11680,3276.0784982935147
648,13,21,11701,3278.1945392491452
649,13,31,11732,3270.3105802047776
650,13,24,11756,3269.426621160408
651,13,25,11781,3267.5426621160404
652,13,23,11804,3267.658703071671
653,13,16,11820,3274.7747440273033
654,13,27,11847,3270.890784982934
655,13,18,11865,3276.006825938566
656,13,21,11886,3278.1228668941967
