Reward_List,Round_List
"[23, 22, 26, 31, 27, 31, 18, 23, 28, 29, 25, 19, 26, 22, 26, 31, 25, 29, 26, 27, 29, 29, 30, 26, 19, 20, 18, 23, 24, 29, 24, 23, 28, 20, 24, 23, 24, 24, 28, 21, 24, 13, 23, 19, 22, 21, 19, 31, 31, 29, 28, 19, 26, 27, 36, 24, 25, 22, 26, 20, 23, 21, 29, 21, 30, 26, 22, 23, 22, 27, 25, 28, 31, 24, 25, 23, 26, 29, 24, 30, 25, 27, 30, 28, 29, 24, 28, 26, 26, 28, 28, 22, 34, 25, 30, 20, 31, 28, 27, 23, 28, 23, 24, 28, 21, 22, 23, 23, 27, 23, 28, 26, 29, 33, 26, 19, 25, 25, 22, 26, 25, 22, 19, 27, 23, 23, 27, 24, 23, 22, 24, 30, 29, 33, 22, 22, 22, 27, 25, 23, 23, 25, 21, 26, 25, 15, 19, 23, 29, 26, 14, 24, 24, 16, 31, 23, 28, 27, 20, 28, 24, 24, 25, 19, 20, 30, 29, 29, 22, 24, 18, 27, 25, 21, 22, 20, 18, 25, 27, 28, 27, 23, 26, 23, 34, 20, 17, 31, 21, 23, 20, 28, 23, 24, 19, 28, 28, 23, 25, 22, 27, 28, 22, 20, 26, 25, 28, 29, 21, 32, 26, 23, 22, 19, 28, 22, 20, 20, 23, 30, 21, 22, 32, 26, 22, 21, 11, 25, 15, 31, 26, 30, 31, 24, 21, 27, 25, 18, 25, 21, 21, 27, 28, 30, 27, 31, 24, 20, 28, 32, 26, 19, 25, 26, 20, 25, 26, 22, 23, 23, 32, 28, 18, 32, 23, 23, 19, 25, 16, 20, 28, 18, 26, 31, 15, 24, 23, 25, 26, 21, 20, 25, 25, 21, 27, 23, 23, 24, 21, 24, 25, 22, 16, 25, 13, 32, 22, 27, 20, 25, 22, 25, 23, 17, 26, 21, 18, 33, 18, 23, 21, 25, 27, 20, 21, 28, 29, 35, 20, 26, 19, 22, 27, 26, 31, 27, 23, 25, 22, 19, 26, 21, 25, 20, 29, 26, 19, 28, 29, 26, 20, 24, 25, 24, 22, 29, 22, 10, 25, 21, 27, 26, 19, 25, 25, 24, 21, 30, 28, 34, 22, 25, 16, 28, 28, 31, 27, 17, 29, 23, 28, 20, 27, 21, 23, 21, 24, 20, 33, 28, 26, 23, 26, 23, 34, 26, 23, 26, 19, 28, 30, 27, 22, 19, 25, 23, 23, 28, 26, 33, 26, 18, 28, 25, 20, 23, 25, 30, 22, 28, 22, 17, 26, 33, 21, 22, 19, 17, 27, 28, 26, 29, 27, 30, 25, 20, 22, 15, 23, 25, 20, 24, 25, 30, 21, 30, 24, 24, 20, 25, 30, 26, 16, 20, 29, 25, 24, 21, 31, 18, 27, 33, 24, 29, 30, 23, 25, 27, 32, 27, 26, 26, 29, 27, 25, 22, 31, 21, 23, 24, 25, 27, 28, 22, 17, 22, 22, 30, 25, 18, 26, 22, 25, 27, 32, 22, 28, 32, 24, 27, 22, 23, 28, 27, 24, 23, 29, 25, 26, 25, 19, 20, 22, 30, 21, 22, 26, 29, 23, 25, 16, 27, 35, 20, 30, 26, 22, 33, 28, 25, 17, 18, 21, 19, 26, 26, 25, 21, 18, 18, 33, 31, 21, 30, 31, 29, 35, 36, 27, 25, 26, 30, 22, 18, 32, 28, 25, 25, 25, 23, 22, 24, 29, 28, 27, 18, 23, 22, 30, 25, 23, 24, 18, 23, 18, 26, 25, 19, 27, 23, 25, 19, 20, 24, 25, 30, 26, 27, 22, 22, 22, 20, 26, 26, 23, 31, 33, 27, 21, 24, 23, 20, 24, 32, 23, 24, 24, 32, 24, 24, 41, 21, 27, 23, 30, 23, 23, 19, 21, 21, 18, 23, 17, 21, 25, 26, 26, 29, 21, 27, 30, 24, 30, 20, 30, 26, 22, 25, 26, 26, 26, 23, 29, 25, 20, 34, 20, 21, 24, 21, 26, 24, 28, 32, 28, 19, 27, 20, 21, 21, 27, 24, 24, 27, 24, 26, 21, 21, 23, 20, 23, 29, 27, 24, 30, 22, 29, 29, 30, 29, 23, 20, 26, 30, 19, 25, 25, 33, 23, 22, 20, 28, 22, 25, 19, 25, 30, 27, 23, 22, 23, 17, 21, 19, 28, 25, 23, 21, 34, 18, 27, 22, 20, 28, 23, 24, 24, 27, 26, 26, 23, 27, 17, 25, 26, 19, 17, 26, 27, 27, 21, 24, 22, 23, 27, 28, 26, 29, 24, 26, 24, 25, 23, 31, 18, 20, 25, 25, 24, 20, 28, 26, 26, 29, 22, 18, 27, 23, 20, 25, 23, 30, 28, 22, 23, 17, 21, 21, 22, 26, 27, 27, 18, 23, 21, 31, 34, 25, 31, 19, 23, 21, 22, 22, 30, 22, 24, 25, 26, 21, 29, 18, 29, 22, 26, 23, 26]","[7, 189, 207, 208, 209, 210, 211, 213, 214, 215, 216, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 253, 255, 256, 257, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300, 301, 302, 303, 304, 305, 306, 307, 308, 309, 310, 311, 312, 313, 314, 315, 316, 317, 318, 319, 320, 321, 322, 323, 324, 325, 326, 327, 328, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 339, 340, 341, 342, 343, 344, 345, 346, 347, 348, 349, 350, 351, 352, 353, 354, 355, 356, 357, 358, 359, 360, 361, 362, 363, 364, 365, 367, 368, 369, 370, 371, 372, 373, 374, 375, 376, 377, 378, 379, 380, 381, 382, 383, 384, 385, 386, 387, 388, 389, 390, 391, 392, 393, 394, 395, 396, 397, 398, 399, 400, 401, 402, 403, 404, 405, 406, 407, 408, 409, 410, 411, 412, 413, 414, 415, 416, 417, 418, 419, 420, 421, 422, 424, 425, 426, 427, 428, 429, 430, 431, 432, 433, 434, 435, 436, 437, 438, 439, 440, 441, 442, 443, 444, 445, 446, 447, 448, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 470, 471, 472, 473, 474, 475, 476, 477, 478, 479, 480, 481, 482, 483, 484, 485, 486, 487, 488, 489, 490, 491, 492, 493, 494, 495, 496, 497, 498, 499, 500, 501, 502, 503, 504, 505, 506, 507, 508, 509, 510, 511, 512, 513, 514, 515, 516, 517, 518, 519, 520, 521, 522, 523, 524, 525, 526, 527, 528, 529, 530, 531, 532, 533, 534, 535, 536, 537, 538, 539, 540, 541, 542, 543, 544, 545, 546, 547, 548, 549, 550, 551, 552, 553, 554, 555, 556, 557, 558, 559, 560, 561, 562, 563, 564, 565, 566, 567, 568, 569, 570, 571, 572, 573, 574, 575, 576, 577, 578, 579, 580, 581, 582, 583, 584, 585, 586, 587, 588, 589, 590, 591, 592, 593, 594, 595, 596, 597, 598, 599, 600, 601, 602, 603, 604, 605, 606, 607, 608, 609, 610, 611, 612, 613, 614, 615, 616, 617, 618, 619, 620, 621, 622, 623, 624, 625, 626, 627, 628, 629, 630, 631, 632, 633, 634, 635, 636, 637, 638, 639, 640, 641, 642, 643, 644, 645, 646, 647, 648, 649, 650, 651, 652, 653, 654, 655, 656, 657, 658, 659, 660, 661, 662, 663, 664, 665, 666, 667, 668, 669, 670, 671, 672, 673, 674, 675, 676, 677, 678, 679, 680, 681, 682, 683, 684, 685, 686, 687, 688, 689, 690, 691, 692, 693, 694, 695, 696, 697, 698, 699, 700, 701, 702, 703, 704, 705, 707, 708, 709, 710, 711, 712, 713, 714, 715, 716, 717, 718, 719, 720, 721, 722, 723, 724, 725, 726, 727, 728, 729, 730, 731, 732, 733, 734, 735, 736, 737, 738, 739, 740, 741, 742, 743, 744, 745, 746, 747, 748, 749, 750, 751, 752, 753, 754, 755, 756, 757, 758, 759, 760, 761, 762, 763, 764, 765, 766, 767, 768, 769, 770, 771, 772, 773, 774, 775, 776, 777, 778, 779, 780, 781, 782, 783, 784, 785, 786, 787, 788, 789, 790, 791, 792, 793, 794, 795, 796, 797, 798, 799, 800, 801, 802, 803, 804, 805, 806, 807, 808, 809, 810, 811, 812, 813, 814, 815, 816, 817, 818, 819, 820, 821, 822, 823, 824, 825, 826, 827, 828, 829, 830, 831, 832, 833, 834, 835, 836, 837, 838, 839, 840, 841, 842, 843, 844, 845, 846, 847, 848, 849, 850, 851, 852, 853, 854, 855, 856, 857, 858, 859, 860, 861, 862, 863, 864, 865, 866, 867, 868, 869, 870, 871, 872, 873, 874, 875, 876, 877, 878, 879, 880, 881, 882, 883, 884, 885, 886, 887, 888, 889, 890, 891, 892, 893, 894, 895, 896, 897, 898, 899, 900, 901, 902, 903, 904, 905, 906, 907, 908, 909, 910, 911, 912, 913, 914, 915, 916, 917, 918, 919, 920, 921, 922, 923, 924, 925, 926, 927, 928, 929, 930, 931, 932, 933, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 948, 949, 950, 951, 952, 953, 954, 955, 956, 957, 958, 959, 960, 961, 962, 963, 964, 965, 966, 967, 968, 969, 970, 971, 972, 973, 974, 975, 976, 977, 978, 979, 980, 981, 982, 983, 984, 985, 986, 987, 988, 989, 990, 991, 992, 993, 994, 995, 996, 997, 998, 999, 1000]"
