,0
393,453.23619631901784
394,444.14519427402774
395,439.0541922290395
396,440.9631901840494
397,443.8721881390593
398,437.7811860940692
399,441.6901840490791
400,433.59918200409084
401,426.50817995910074
402,428.41717791411065
403,429.32617586912056
404,429.23517382413047
405,420.1441717791404
406,430.0531697341521
407,427.962167689162
408,423.8711656441719
409,432.78016359918183
410,433.68916155419174
411,440.59815950920165
412,438.5071574642134
413,437.4161554192233
414,442.3251533742332
415,447.2341513292431
416,449.143149284253
417,443.0521472392629
418,446.96114519427465
419,440.87014314928456
420,445.77914110429447
421,450.6881390593044
422,452.5971370143143
423,450.506134969326
424,445.4151329243359
425,441.32413087934583
426,445.23312883435574
427,440.14212678936565
428,438.05112474437556
429,436.9601226993873
430,438.8691206543972
431,442.7781186094071
432,440.687116564417
433,444.5961145194269
434,445.5051124744368
435,448.41411042944856
436,445.32310838445846
437,442.2321063394684
438,436.1411042944783
439,436.0501022494882
440,436.9591002044981
441,426.8680981595098
442,424.77709611451974
443,419.68609406952964
444,421.59509202453955
445,418.50408997954946
446,418.4130879345612
447,415.3220858895711
448,416.231083844581
449,417.1400817995909
450,413.0490797546008
451,415.95807770961073
452,414.86707566462246
453,414.77607361963237
454,416.6850715746423
455,419.5940695296522
456,418.5030674846621
457,420.412065439672
458,422.32106339468373
459,422.23006134969364
460,419.13905930470355
461,416.04805725971346
462,416.95705521472337
463,419.8660531697333
464,415.775051124745
465,416.6840490797549
466,419.5930470347648
467,415.50204498977473
468,417.41104294478464
469,420.32004089979637
470,418.2290388548063
471,424.1380368098162
472,425.0470347648261
473,425.956032719836
474,427.8650306748459
475,422.77402862985764
476,424.68302658486755
477,424.59202453987746
478,427.50102249488737
479,427.4100204498973
480,419.3190184049072
481,417.2280163599189
482,416.1370143149288
483,416.04601226993873
484,415.95501022494864
485,414.86400817995855
486,418.77300613496845
487,421.6820040899802
488,409.5910020449901
489,410.5
490,408.4089979550099
491,409.3179959100198
492,412.22699386503155
493,422.13599182004145
494,419.04498977505136
495,428.95398773006127
496,433.8629856850712
497,436.7719836400811
498,458.6809815950928
499,460.5899795501027
500,455.49897750511263
501,450.40797546012254
502,444.31697341513245
503,447.22597137014236
504,455.1349693251541
505,451.043967280164
506,450.9529652351739
507,449.8619631901838
508,446.7709611451937
509,443.67995910020363
510,447.58895705521536
511,439.49795501022527
512,443.4069529652352
513,456.3159509202451
514,454.224948875255
515,455.1339468302667
516,458.04294478527663
517,451.95194274028654
518,455.86094069529645
519,452.76993865030636
520,453.67893660531627
521,451.587934560328
522,451.4969325153379
523,453.4059304703478
524,456.3149284253577
525,456.22392638036763
526,457.13292433537754
527,467.04192229038927
528,469.9509202453992
529,476.8599182004091
530,478.768916155419
531,483.6779141104289
532,494.5869120654388
533,488.49591002045054
534,486.40490797546045
535,485.31390593047036
536,488.22290388548026
537,490.1319018404902
538,487.0408997955019
539,485.9498977505118
540,484.8588957055217
541,480.7678936605316
542,479.67689161554154
543,484.58588957055144
544,486.4948875255632
545,491.4038854805731
546,492.312883435583
547,492.2218813905929
548,488.1308793456028
549,481.0398773006127
550,485.94887525562444
551,483.85787321063435
552,478.76687116564426
553,477.67586912065417
554,481.5848670756641
555,481.493865030674
556,478.4028629856857
557,481.3118609406956
558,484.22085889570553
559,482.12985685071544
560,481.03885480572535
561,478.9478527607371
562,480.856850715747
563,479.7658486707569
564,481.6748466257668
565,476.5838445807767
566,477.4928425357866
567,470.40184049079835
568,473.31083844580826
569,475.21983640081817
570,482.1288343558281
571,480.037832310838
572,475.9468302658479
573,475.8558282208596
574,474.76482617586953
575,464.67382413087944
576,466.58282208588935
577,463.49182004089926
578,461.40081799590916
579,455.3098159509209
580,451.2188139059308
581,452.1278118609407
582,465.0368098159506
583,467.9458077709605
584,464.85480572597226
585,466.76380368098216
586,465.6728016359921
587,459.581799591002
588,460.4907975460119
589,458.3997955010218
590,458.3087934560335
591,454.21779141104344
592,447.12678936605334
593,446.03578732106325
594,454.94478527607316
595,455.85378323108307
596,448.7627811860948
597,447.6717791411047
598,455.5807770961146
599,458.4897750511245
600,467.39877300613443
601,467.30777096114434
602,470.21676891615607
603,469.125766871166
604,472.0347648261759
605,465.9437627811858
606,468.8527607361957
607,466.76175869120743
608,466.67075664621734
609,467.57975460122725
610,470.48875255623716
611,473.39775051124707
612,479.306748466257
613,473.2157464212687
614,476.1247443762786
615,476.0337423312885
616,474.94274028629843
617,471.85173824130834
618,476.76073619631825
619,468.66973415133
620,462.5787321063399
621,464.4877300613498
622,468.3967280163597
623,473.3057259713696
624,478.2147239263795
625,474.12372188139125
626,475.03271983640116
627,466.94171779141107
628,466.850715746421
629,465.7597137014309
630,470.6687116564426
631,465.5777096114525
632,468.4867075664624
633,472.39570552147234
634,477.30470347648225
635,474.21370143149215
636,470.1226993865039
637,479.0316973415138
638,476.9406952965237
639,481.8496932515336
640,472.7586912065435
641,476.6676891615534
642,481.57668711656515
643,483.48568507157506
644,483.39468302658497
645,486.3036809815949
646,487.2126789366048
647,487.1216768916147
648,484.0306748466264
649,480.93967280163633
650,485.84867075664624
651,489.75766871165615
652,489.66666666666606
653,491.5756646216778
654,487.4846625766877
655,492.3936605316976
656,488.3026584867075
657,497.2116564417174
658,499.12065439672733
659,502.02965235173906
660,495.93865030674897
661,505.8476482617589
662,507.7566462167688
663,511.6656441717787
664,510.5746421267886
665,512.4836400818003
666,509.39263803681024
667,502.30163599182015
668,495.21063394683006
669,494.11963190183997
670,490.0286298568499
671,492.9376278118616
672,492.8466257668715
673,493.7556237218814
674,487.66462167689133
675,490.57361963190124
676,495.48261758691297
677,491.3916155419229
678,490.3006134969328
679,486.2096114519427
680,483.1186094069526
681,478.0276073619625
682,485.93660531697424
683,484.84560327198415
684,483.75460122699405
685,482.66359918200396
686,478.5725971370139
687,474.4815950920238
688,475.3905930470355
689,478.2995910020454
690,482.2085889570553
691,485.11758691206524
692,484.02658486707514
693,487.93558282208505
694,479.8445807770968
695,476.7535787321067
696,474.6625766871166
697,478.5715746421265
698,485.4805725971364
699,480.38957055214814
700,481.29856850715805
701,486.20756646216796
702,481.11656441717787
703,483.0255623721878
704,472.9345603271977
705,476.8435582822094
706,468.7525562372193
707,475.66155419222923
708,476.57055214723914
709,477.47955010224905
710,474.38854805725896
711,478.2975460122707
712,470.2065439672806
713,465.1155419222905
714,465.0245398773004
715,469.9335378323103
716,470.84253578732023
717,470.75153374233196
718,466.66053169734187
719,465.5695296523518
720,463.4785276073617
721,464.3875255623716
722,463.2965235173833
723,464.20552147239323
724,466.11451942740314
725,468.02351738241305
726,460.93251533742296
727,460.84151329243286
728,458.7505112474446
729,457.6595092024545
730,459.5685071574644
731,458.4775051124743
732,452.3865030674842
733,441.29550102249414
734,440.20449897750586
735,441.1134969325158
736,439.0224948875257
737,432.9314928425356
738,428.8404907975455
739,421.7494887525554
740,421.65848670756714
741,423.56748466257704
742,418.47648261758695
743,421.38548057259686
744,423.29447852760677
745,416.2034764826185
746,417.1124744376284
747,419.0214723926383
748,420.9304703476482
749,420.83946830265995
750,428.74846625766804
751,420.65746421267977
752,424.56646216768786
753,427.4754601226996
754,422.3844580777113
755,422.2934560327194
756,425.20245398773113
757,423.1114519427392
758,426.02044989775095
759,423.92944785275904
760,431.83844580777077
761,425.7474437627825
762,422.6564417177906
763,421.5654396728023
764,420.4744376278104
765,420.38343558282213
766,415.29243353783386
767,417.20143149284195
768,414.1104294478537
769,415.01942740286177
770,413.9284253578735
771,413.8374233128852
772,414.7464212678933
773,421.65541922290504
774,420.5644171779131
775,427.47341513292486
776,429.38241308793295
777,424.2914110429447
778,427.2004089979564
779,429.1094069529645
780,429.0184049079762
781,424.9274028629843
782,428.83640081799604
783,434.74539877300776
784,433.65439672801585
785,430.5633946830276
786,433.47239263803567
787,430.3813905930474
788,427.2903885480555
789,434.1993865030672
790,439.10838445807894
791,442.01738241308703
792,437.92638036809876
793,439.83537832310685
794,439.7443762781186
795,441.6533742331303
796,443.5623721881384
797,443.4713701431501
798,455.3803680981582
799,452.28936605316994
800,458.19836400818167
801,457.10736196318976
802,456.0163599182015
803,459.9253578732096
804,460.8343558282213
805,482.7433537832294
806,482.6523517382411
807,480.56134969325285
808,488.47034764826094
809,487.37934560327267
810,483.28834355828076
811,481.1973415132925
812,479.1063394683042
813,477.0153374233123
814,482.92433537832403
815,477.8333333333321
816,483.74233128834385
817,480.6513292433556
818,481.56032719836367
819,480.4693251533754
820,473.3783231083835
821,473.2873210633952
822,478.1963190184033
823,475.10531697341503
824,479.01431492842676
825,481.92331288343485
826,479.8323108384466
827,480.74130879345466
828,472.6503067484664
829,479.5593047034781
830,485.4683026584862
831,487.37730061349794
832,484.286298568506
833,484.19529652351775
834,489.10429447852584
835,492.0132924335376
836,495.9222903885493
837,492.8312883435574
838,485.7402862985691
839,484.6492842535772
840,484.55828220858893
841,482.46728016360066
842,479.37627811860875
843,477.2852760736205
844,473.19427402862857
845,479.1032719836403
846,481.012269938652
847,472.9212678936601
848,472.83026584867184
849,475.73926380367993
850,480.64826175869166
851,478.55725971369975
852,476.4662576687115
853,480.3752556237232
854,480.2842535787313
855,479.193251533743
856,480.1022494887511
857,480.01124744376284
858,478.92024539877457
859,468.82924335378266
860,467.7382413087944
861,473.6472392638025
862,474.5562372188142
863,479.46523517382593
864,482.374233128834
865,487.28323108384575
866,490.19222903885384
867,497.10122699386557
868,497.01022494887366
869,500.9192229038854
870,507.8282208588971
871,514.7372188139052
872,509.64621676891693
873,508.555214723925
874,506.46421267893675
875,504.3732106339485
876,504.28220858895656
877,509.1912065439683
878,509.1002044989764
879,502.0092024539881
880,497.9182004089962
881,492.8271983640079
882,494.73619631901965
883,499.64519427402774
884,496.5541922290395
885,497.46319018404756
886,495.3721881390593
887,493.281186094071
888,493.1901840490791
889,494.09918200409084
890,499.0081799590989
891,504.91717791411065
892,506.8261758691224
893,507.73517382413047
894,505.6441717791422
895,500.5531697341503
896,504.462167689162
897,504.3711656441701
898,508.28016359918183
899,510.18916155419356
900,510.09815950920165
901,513.0071574642134
902,505.91615541922147
903,509.8251533742332
904,508.7341513292449
905,514.643149284253
906,519.5521472392647
907,517.4611451942728
908,519.3701431492846
909,513.2791411042963
910,509.1881390593044
911,509.0971370143161
912,509.0061349693242
913,516.9151329243359
914,515.824130879344
915,512.7331288343557
916,515.6421267893675
917,514.5511247443756
918,511.4601226993873
919,507.3691206543954
920,500.2781186094071
921,501.18711656441883
922,509.0961145194269
923,510.00511247443865
924,511.91411042944674
925,511.82310838445846
926,516.7321063394666
927,521.6411042944783
928,518.55010224949
929,522.4591002044981
930,517.3680981595098
931,503.2770961145179
932,496.18609406952964
933,501.0950920245414
934,501.00408997954946
935,496.9130879345612
936,499.8220858895693
937,497.731083844581
938,494.64008179959274
939,488.5490797546008
940,489.45807770961255
941,487.36707566462064
942,490.27607361963237
943,490.18507157464046
944,492.0940695296522
945,486.0030674846639
946,484.912065439672
947,487.82106339468373
948,492.7300613496918
949,491.63905930470355
950,487.5480572597153
951,486.45705521472337
952,487.3660531697351
953,482.2750511247432
954,482.1840490797549
955,480.09304703476664
956,485.00204498977473
957,481.91104294478646
958,485.82004089979455
959,484.7290388548063
960,479.63803680981437
961,479.5470347648261
962,473.4560327198378
963,472.3650306748459
964,467.27402862985764
965,467.18302658486573
966,475.09202453987746
967,473.0010224948892
968,472.9100204498973
969,473.819018404909
970,479.7280163599171
971,486.6370143149288
972,484.5460122699369
973,484.45501022494864
974,486.36400817996036
975,484.27300613496845
976,490.1820040899802
977,492.0910020449883
978,496.0
979,502.9089979550117
980,503.8179959100198
981,505.72699386503155
982,503.63599182003964
983,502.54498977505136
984,502.4539877300631
985,500.3629856850712
986,496.2719836400829
987,497.180981595091
988,500.0899795501027
989,502.9989775051108
990,501.90797546012254
991,500.81697341513427
992,500.72597137014236
993,493.6349693251541
994,488.5439672801622
995,485.4529652351739
996,484.36196319018563
997,478.2709611451937
998,476.17995910020545
999,479.08895705521354
1000,481.99795501022527
