round,arm_pulled,reward,cum_reward,regret
827,21,17,19476,896.1679731242984
828,21,23,19499,897.8017917133257
829,21,24,19523,898.4356103023492
830,21,18,19541,905.0694288913764
831,21,23,19564,906.7032474804
832,21,22,19586,909.3370660694272
833,21,28,19614,905.9708846584545
834,21,20,19634,910.604703247478
835,21,26,19660,909.2385218365052
836,21,27,19687,906.8723404255288
837,21,25,19712,906.506159014556
838,21,21,19733,910.1399776035832
839,21,26,19759,908.7737961926068
840,21,32,19791,901.407614781634
841,21,25,19816,901.0414333706576
842,21,23,19839,902.6752519596848
843,21,23,19862,904.309070548712
844,21,25,19887,903.9428891377356
845,21,24,19911,904.5767077267628
846,21,30,19941,899.2105263157864
847,21,20,19961,903.8443449048136
848,21,19,19980,909.4781634938408
849,21,22,20002,912.1119820828644
850,21,22,20024,914.7458006718916
851,21,31,20055,908.3796192609152
852,21,24,20079,909.0134378499424
853,21,27,20106,906.6472564389696
854,21,24,20130,907.2810750279932
855,21,28,20158,903.9148936170204
856,21,25,20183,903.548712206044
857,21,14,20197,914.1825307950712
858,21,30,20227,908.8163493840984
859,21,22,20249,911.450167973122
860,21,24,20273,912.0839865621492
861,21,23,20296,913.7178051511728
862,21,25,20321,913.3516237402
863,21,24,20345,913.9854423292272
864,21,21,20366,917.6192609182508
865,21,21,20387,921.253079507278
866,21,17,20404,928.8868980963016
867,21,22,20426,931.5207166853288
868,21,24,20450,932.154535274356
869,21,20,20470,936.7883538633796
870,21,24,20494,937.4221724524068
871,21,20,20514,942.0559910414304
872,21,27,20541,939.6898096304576
873,21,31,20572,933.3236282194848
874,21,23,20595,934.9574468085084
875,21,24,20619,935.5912653975356
876,21,26,20645,934.2250839865592
877,21,22,20667,936.8589025755864
878,21,27,20694,934.4927211646136
879,21,20,20714,939.1265397536372
880,21,27,20741,936.7603583426644
881,21,17,20758,944.394176931688
882,21,27,20785,942.0279955207152
883,21,19,20804,947.6618141097424
884,21,24,20828,948.295632698766
885,21,30,20858,942.9294512877932
886,21,22,20880,945.5632698768168
887,21,18,20898,952.197088465844
888,21,22,20920,954.8309070548712
889,21,22,20942,957.4647256438948
890,21,22,20964,960.098544232922
891,21,22,20986,962.7323628219456
892,21,26,21012,961.3661814109728
893,21,26,21038,960.0
894,21,22,21060,962.6338185890236
895,21,22,21082,965.2676371780508
896,21,23,21105,966.9014557670744
897,21,27,21132,964.5352743561016
898,21,20,21152,969.1690929451288
899,21,23,21175,970.8029115341524
900,21,28,21203,967.4367301231796
901,21,30,21233,962.0705487122032
902,21,25,21258,961.7043673012304
903,21,26,21284,960.3381858902576
904,21,23,21307,961.9720044792812
905,21,22,21329,964.6058230683084
906,21,25,21354,964.239641657332
907,21,21,21375,967.8734602463592
908,21,26,21401,966.5072788353864
909,21,26,21427,965.14109742441
910,21,34,21461,955.7749160134372
911,21,34,21495,946.4087346024608
912,21,21,21516,950.042553191488
913,21,22,21538,952.6763717805152
914,21,23,21561,954.3101903695388
915,21,25,21586,953.944008958566
916,21,25,21611,953.5778275475895
917,21,28,21639,950.2116461366168
918,21,23,21662,951.845464725644
919,21,25,21687,951.4792833146676
920,21,30,21717,946.1131019036948
921,21,14,21731,956.7469204927183
922,21,24,21755,957.3807390817456
923,21,24,21779,958.0145576707728
924,21,25,21804,957.6483762597964
925,21,23,21827,959.2821948488236
926,21,22,21849,961.9160134378471
927,21,31,21880,955.5498320268744
928,21,26,21906,954.1836506159016
929,21,26,21932,952.8174692049251
930,21,19,21951,958.4512877939524
931,21,27,21978,956.0851063829759
932,21,24,22002,956.7189249720032
933,21,20,22022,961.3527435610304
934,21,18,22040,967.9865621500539
935,21,22,22062,970.6203807390812
936,21,20,22082,975.2541993281047
937,21,22,22104,977.888017917132
938,21,32,22136,970.5218365061592
939,21,35,22171,960.1556550951827
940,21,31,22202,953.78947368421
941,21,30,22232,948.4232922732335
942,21,21,22253,952.0571108622607
943,21,28,22281,948.690929451288
944,21,26,22307,947.3247480403115
945,21,25,22332,946.9585666293387
946,21,30,22362,941.5923852183623
947,21,28,22390,938.2262038073895
948,21,29,22419,933.8600223964168
949,21,32,22451,926.4938409854403
950,21,35,22486,916.1276595744675
951,21,27,22513,913.7614781634911
952,21,23,22536,915.3952967525183
953,21,21,22557,919.0291153415419
954,21,25,22582,918.6629339305691
955,21,22,22604,921.2967525195963
956,21,21,22625,924.9305711086199
957,21,34,22659,915.5643896976471
958,21,24,22683,916.1982082866707
959,21,23,22706,917.8320268756979
960,21,24,22730,918.4658454647251
961,21,22,22752,921.0996640537487
962,21,19,22771,926.7334826427759
963,21,26,22797,925.3673012317995
964,21,22,22819,928.0011198208267
965,21,22,22841,930.6349384098539
966,21,28,22869,927.2687569988775
967,21,22,22891,929.9025755879047
968,21,27,22918,927.5363941769283
969,21,32,22950,920.1702127659555
970,21,29,22979,915.8040313549827
971,21,29,23008,911.4378499440063
972,21,30,23038,906.0716685330335
973,21,20,23058,910.7054871220571
974,21,28,23086,907.3393057110843
975,21,33,23119,898.9731243001115
976,21,19,23138,904.6069428891351
977,21,19,23157,910.2407614781623
978,21,23,23180,911.8745800671859
979,21,29,23209,907.5083986562131
980,21,28,23237,904.1422172452403
981,21,26,23263,902.7760358342639
982,21,29,23292,898.4098544232911
983,21,25,23317,898.0436730123147
984,21,20,23337,902.6774916013419
985,21,20,23357,907.3113101903691
986,21,28,23385,903.9451287793927
987,21,29,23414,899.5789473684199
988,21,35,23449,889.2127659574435
989,21,24,23473,889.8465845464707
990,21,29,23502,885.4804031354979
991,21,23,23525,887.1142217245215
992,21,27,23552,884.7480403135487
993,21,24,23576,885.3818589025723
994,21,22,23598,888.0156774915995
995,21,23,23621,889.6494960806267
996,21,25,23646,889.2833146696503
997,21,38,23684,875.9171332586775
998,21,24,23708,876.5509518477011
999,21,30,23738,871.1847704367283
1000,21,29,23767,866.8185890257555
