round,arm_pulled,reward,cum_reward,regret
209,7,15,3503,48.73969849246214
210,7,19,3522,46.73366834170838
211,7,23,3545,40.72763819095462
212,7,17,3562,40.72160804020086
213,7,24,3586,33.715577889447104
214,7,15,3601,35.709547738693345
215,7,13,3614,39.70351758793959
216,7,12,3626,44.69748743718583
217,7,25,3651,36.69145728643207
218,7,19,3670,34.68542713567831
219,7,16,3686,35.67939698492455
220,7,15,3701,37.67336683417079
221,7,15,3716,39.667336683417034
222,7,16,3732,40.661306532663275
223,7,17,3749,40.655276381909516
224,7,16,3765,41.64924623115576
225,7,18,3783,40.643216080402
226,7,17,3800,40.63718592964824
227,7,13,3813,44.63115577889448
228,7,20,3833,41.62512562814072
229,7,18,3851,40.61909547738696
230,7,20,3871,37.613065326633205
231,7,15,3886,39.607035175879446
232,7,16,3902,40.60100502512569
233,7,19,3921,38.59497487437193
234,7,19,3940,36.58894472361817
235,7,20,3960,33.582914572863956
236,7,16,3976,34.5768844221102
237,7,12,3988,39.57085427135644
238,7,17,4005,39.56482412060268
239,7,18,4023,38.55879396984892
240,7,9,4032,46.55276381909516
241,7,22,4054,41.5467336683414
242,7,16,4070,42.540703517587644
243,7,16,4086,43.534673366833886
244,7,20,4106,40.52864321608013
245,7,14,4120,43.52261306532637
246,7,13,4133,47.51658291457261
247,7,19,4152,45.51055276381885
248,7,18,4170,44.50452261306509
249,7,17,4187,44.49849246231133
250,7,15,4202,46.492462311557574
251,7,11,4213,52.486432160803815
252,7,16,4229,53.48040201005006
253,7,21,4250,49.4743718592963
254,7,21,4271,45.46834170854254
255,7,19,4290,43.46231155778878
256,7,15,4305,45.45628140703502
257,7,16,4321,46.45025125628126
258,7,17,4338,46.444221105527504
259,7,18,4356,45.438190954773745
260,7,18,4374,44.432160804019986
261,7,15,4389,46.42613065326623
262,7,17,4406,46.42010050251247
263,7,19,4425,44.41407035175871
264,7,14,4439,47.40804020100495
265,7,13,4452,51.40201005025119
266,7,18,4470,50.39597989949743
267,7,18,4488,49.389949748743675
268,7,16,4504,50.383919597989916
269,7,11,4515,56.37788944723616
270,7,13,4528,60.3718592964824
271,7,19,4547,58.36582914572864
